round_id,client_id,codec_class_used,wmape,wmspe_sqrt,mse,mape,mspe_sqrt,w_mean_of_vec,model_size,compressed_bytes,basic_raw_bytes,compression_ratio,entropy_real_rate,global_eval_loss,global_eval_acc,global_eval_f1,global_eval_auc,train_loss,train_acc,train_f1,train_auc,test_loss,test_acc,test_f1,test_auc,bins_per_plane,prior_rate,marginal_rate,phase,round_type,num_planes,encoder_decoder_size,meta_data_size
0,0,cancer,23.00223939278574,60.25180094796563,1.787334585889866e-10,684.9936962127686,6.801990419626236,2.218875306425616e-05,11181642,3.5663890838623047,18.9045467376709,5.3007527482665395,2.6755497985000773,2.6011931380759594,0.08155347264904733,0.059210357968395876,0.5033687448147475,2.1549227237701416,0.23914824426174164,0.15390610694885254,0.6231610774993896,2.22395396232605,0.21819299459457397,0.12944282591342926,0.5814173817634583,8,2.9800755381584167,2.4404736161231995,warmup,P,3,0.1964569091796875,0.09501075744628906
0,1,cancer,22.977946710205476,58.13890911046881,1.829283668985937e-10,716.4641380310059,7.036381214857101,2.3263424736796878e-05,11181642,3.570405960083008,18.9426212310791,5.30545306132043,2.678563309395883,2.6011931380759594,0.08155347264904733,0.059210357968395876,0.5033687448147475,2.133111000061035,0.2383292317390442,0.152953639626503,0.6386803388595581,2.2312841415405273,0.2144283950328827,0.1262952983379364,0.5753871202468872,8,1.7301012873649597,2.4444554448127747,warmup,P,3,0.1964569091796875,0.09486961364746094
0,2,cancer,22.962290734153967,58.175197186147244,1.8792752076723929e-10,716.7643547058105,7.0899635553359985,2.3564451112179086e-05,11181642,3.5704269409179688,18.952497482299805,5.308188011102968,2.6785790494812836,2.6011931380759594,0.08155347264904733,0.059210357968395876,0.5033687448147475,2.130573034286499,0.2534298002719879,0.15273010730743408,0.6336241960525513,2.2147860527038574,0.22718192636966705,0.1333610713481903,0.5814654231071472,8,1.4651123881340027,2.4421287178993225,warmup,P,3,0.1964569091796875,0.09526824951171875
0,3,cancer,22.758975226843845,57.67883290059221,1.8433314596943973e-10,680.9357643127441,7.060740143060684,2.353885065531358e-05,11181642,3.569291114807129,18.951854705810547,5.309697106853845,2.6777269384943643,2.6011931380759594,0.08155347264904733,0.059210357968395876,0.5033687448147475,2.1287176609039307,0.24831070005893707,0.16211889684200287,0.6379292607307434,2.2224655151367188,0.21857713162899017,0.12429668754339218,0.5779817700386047,8,1.3940250873565674,2.4470125436782837,warmup,P,3,0.1964569091796875,0.09502983093261719
0,4,cancer,22.925039470602044,58.042026064455435,1.8197802986730238e-10,704.2175769805908,7.021400332450867,2.3241647795657627e-05,11181642,3.5696306228637695,18.94127655029297,5.3062287254520335,2.6779816416944846,2.6011931380759594,0.08155347264904733,0.059210357968395876,0.5033687448147475,2.137993574142456,0.24005188047885895,0.15628230571746826,0.635822057723999,2.2232906818389893,0.21446681022644043,0.13120344281196594,0.5793331861495972,8,1.3508691489696503,2.444988489151001,warmup,P,3,0.1964569091796875,0.09526634216308594
1,0,cancer,14.681053745998124,35.754806443315935,6.016118853091612e-11,95.40833830833435,4.948383569717407,2.1693207600037567e-05,11181642,4.408624649047852,18.90774154663086,4.288807292930787,3.307405477657038,2.222234952904069,0.21316072526121696,0.12141174179866106,0.5687104717830572,1.9978790283203125,0.31285831332206726,0.21669992804527283,0.7073277831077576,2.0847885608673096,0.281807005405426,0.17436446249485016,0.6504960060119629,8,2.139414072036743,3.092143952846527,warmup,T,3,0.1964569091796875,0.08892822265625
1,1,cancer,23.0361036231797,53.63175609421216,1.366747409692337e-10,343.38080883026123,7.731597870588303,2.179827424697578e-05,11181642,2.9901113510131836,18.914334297180176,6.325628739803002,2.2432190191744645,2.222234952904069,0.21316072526121696,0.12141174179866106,0.5687104717830572,2.0139098167419434,0.3007780611515045,0.20836573839187622,0.700910747051239,2.0991406440734863,0.2770436406135559,0.17470842599868774,0.6437829732894897,8,1.2166007980704308,2.004239283502102,warmup,T,3,0.1964569091796875,0.08956718444824219
1,2,cancer,14.391932732288446,35.85655453720988,6.031108251702832e-11,147.77497053146362,4.677234590053558,2.165858131775167e-05,11181642,4.550138473510742,18.90773105621338,4.155418822149554,3.4135709227678728,2.222234952904069,0.21316072526121696,0.12141174179866106,0.5687104717830572,2.004117012023926,0.3106955289840698,0.20120301842689514,0.6997758150100708,2.093093156814575,0.2795789837837219,0.16410605609416962,0.645491361618042,8,2.1934497356414795,3.5101600289344788,warmup,T,3,0.1964569091796875,0.08844566345214844
1,3,cancer,20.737688991520965,50.41690260844434,1.1661749343971906e-10,251.07264518737793,6.826572865247726,2.1419320546556264e-05,11181642,3.654026985168457,18.902135848999023,5.172960113792811,2.7412968506772084,2.222234952904069,0.21316072526121696,0.12141174179866106,0.5687104717830572,2.019442319869995,0.3016858994960785,0.20776110887527466,0.6955695748329163,2.1126890182495117,0.2707436978816986,0.1684340536594391,0.636174201965332,8,1.50319904088974,2.500153064727783,warmup,T,3,0.1964569091796875,0.08878135681152344
1,4,cancer,23.59984838410347,56.07270679379327,1.471504862404771e-10,201.47242546081543,8.215060830116272,2.1633626602124423e-05,11181642,2.9815683364868164,18.90772247314453,6.341535842651023,2.2368099425826724,2.222234952904069,0.21316072526121696,0.12141174179866106,0.5687104717830572,2.014770984649658,0.3044843375682831,0.20325353741645813,0.7001723051071167,2.0926761627197266,0.28096190094947815,0.17296643555164337,0.646127462387085,8,1.2354234606027603,2.0061312913894653,warmup,T,3,0.1964569091796875,0.088348388671875
